PERIODO;FECHA_REGISTRO;CODIGO;COMPONENTE;KAYROS
202012;2020-12-22 15:59:45;0000008608;CILOSTAL 50 MG;6.45
202012;2020-12-22 15:57:57;0000010855;GALVUS MET 50/1000 MG TAB. (NOVARTIS);4.28
202012;2020-12-21 17:42:01;0000010854;IRBETIAZID 300/12.5 MG TAB. (SIEGFRIED);10.41
202012;2020-12-21 17:38:12;0000011029;FLORA BALANCE AMP BEBIBLE (QM PHARMA);10.66
202012;2020-12-21 17:35:35;0000011025;PROLONGIN 60 MG/0.6 ML (PHARMAGEN);218.12
202012;2020-12-17 12:21:44;0000011026;LIDOCAINA 10% SPRAY (OQ PHARMA);1.23
202012;2020-12-16 14:12:04;0000011009;ESOMEPRAZOL 20 MG TAB (BONAPHARM);6.53
202012;2020-12-16 09:21:56;0000011023;PACLITAXEL 30 MG INY ( GP PHARMA );785.23
202012;2020-12-16 09:15:35;0000011022;PACLITAXEL 100 MG INY ( GP PHARMA );1908.55
202012;2020-12-15 15:57:54;0000011021;SUCRAXOL FCO x 200ML (MEDIFARMA);115.60
202012;2020-12-11 15:35:53;0000009177;MARTESIA 25 MG CAP;5.28
202012;2020-12-10 10:05:10;0000011016;ANEURIN 10 000 AMP x 1 x 3ML C/JERINGA (CIPA);48.76
202012;2020-12-04 17:19:52;0000010853;ESPIRONE 100 MG TAB. (EUROFARMA);9.58
202012;2020-12-04 17:18:10;0000010853;ESPIRONE 100 MG TAB. (EUROFARMA);9.58
202012;2020-12-04 17:13:29;0000011010;DEXALAB 4 MG TAB. (LABOFAR);3.70
202012;2020-12-04 17:11:55;0000011013;BELARINA CAJA TAB. x 28 (GRUNENTHAL);66.14
202012;2020-12-04 12:48:35;0000011012;HIDROCLOROTIAZIDA 10MG/ML X 60ML SUSP(PREPARADO MAGISTRAL);112.00
202012;2020-12-03 09:25:38;0000011008;ENTRESTO 24MG/26MG FCO x30 COMP (NOVARTIS);6.78
202012;2020-12-03 09:25:16;0000011008;ENTRESTO 24MG/26MG FCO x30 COMP (NOVARTIS);6.78
202012;2020-12-02 10:08:23;0000011007;METFORMINA 850 MG TAB ( LABOT );2.74
202012;2020-12-01 18:05:08;0000009108;SUCRALMAX x 200ML;147.99
202012;2020-12-01 18:03:41;0000007603;VOLUSOL CREMA  2% 15 G;96.12
202012;2020-12-01 18:03:12;0000011005;CLORFENAMINA 10 MG x 1ML IM/IV (LUSA);3.76
202012;2020-12-01 18:02:48;0000011006;I- PATRIMUL 20 MCG Aer.Susp.x 200 DOSIS  (MEGALABS);173.73
202011;2020-11-27 17:03:37;0000010995;CAPTOPRIL 5MG / 60ML JRB (PREPARADO MAGISTRAL);100.00
202011;2020-11-26 17:13:21;0000006773;LIDOCAINA 10% SPRAY 115 ML (OQ PHARMA);141.77
202011;2020-11-25 14:55:33;0000008043;AMOXIDIN CL 500 MG;14.50
202011;2020-11-25 14:38:16;0000010988;MILFENAC 1% GEL TUBO x 50 GR (OQ PHARMA);22.46
202011;2020-11-25 14:37:43;0000010852;PENTOXIFILINA 400 MG TAB. (GENFAR);2.14
202011;2020-11-25 12:01:16;0000010716;ANASTROZOL 1 GR TAB (ASTROL);13.94
202011;2020-11-24 16:58:43;0000010959;OXITOCINA 10 U.I./1ML IM/IV AMP (DANY);3.71
202011;2020-11-23 17:34:38;0000010981;ZELDOX 40 MG CAP. (PFIZER);15.00
202011;2020-11-23 16:51:40;0000010982;CLORFENIRAMINA 1MG/ML GOTAS (TEVA);43.37
202011;2020-11-20 18:19:11;0000010851;VODRAVOL 50 MG TAB. (LABOFAR);2.50
202011;2020-11-20 18:10:36;0000009078;DEFLUZOL 150 MG;21.13
202011;2020-11-20 18:01:59;0000010977;BECLOMETASONA 50 MCG INHAL. AER. (LABOT);50.71
202011;2020-11-20 17:05:55;0000010928;PREGABALINA 75 MG CAP. (IBANCHECK -BONAPHARM);5.17
202011;2020-11-20 11:54:30;0000010589;COMPLEJO B CAP (PORTUGAL);0.20
202011;2020-11-20 11:53:45;0000006912;RANITIDINA 300 MG FARMIN.;1.16
202011;2020-11-20 11:34:46;0000010673;LEVOCETIRIZINA 5 MG TAB (ALERLIV);3.95
202011;2020-11-20 11:34:37;0000007522;LEVOCETIRIZINA 5 MG TAB (PORTUGAL);3.95
202011;2020-11-20 11:25:11;0000007522;LEVOCETIRIZINA 5 MG TAB (PORTUGAL);3.86
202011;2020-11-18 17:36:14;0000007188;CEFACROL IM 1G;84.37
202011;2020-11-17 17:57:22;0000010968;ESPIRONOLACTONA 10MG / 60ML JRB (PREPARADO MAGISTRAL);140.00
202011;2020-11-17 17:56:01;0000010967;FUROSEMIDA 10MG / 60ML JRB (PREPARADO MAGISTRAL);110.00
202011;2020-11-17 12:04:06;0000008043;AMOXIDIN CL 500 MG;9.84
202011;2020-11-17 11:54:02;0000008972;CAINA-G HIPERBARICA;49.20
202011;2020-11-17 11:53:25;0000008972;CAINA-G HIPERBARICA;49.20
202011;2020-11-17 11:47:04;0000006335;ALCAINE C.C.;30.00
202011;2020-11-16 18:19:25;0000010966;GRANULOX 12 ML SPRAY (J&M ESPEC);2000.00
202011;2020-11-16 18:19:08;0000010965;GEODON 20 MG/ML SOL.INY (PFIZER);100.00
202011;2020-11-16 16:32:38;0000010698;BECLOMETASONA 250 MCG INHAL. AER.;43.62
202011;2020-11-16 16:32:21;0000007614;BECLOMETASONA 50 MCG INHAL. AER. (PHARMAGEN);38.17
202011;2020-11-16 16:31:58;0000007369;BECLOMETASONA 250 MCG INHAL. AER. (PHARMAGEN);43.62
202011;2020-11-16 16:31:38;0000007614;BECLOMETASONA 50 MCG INHAL. AER. (PHARMAGEN);46.62
202011;2020-11-16 16:27:41;0000007781;LEVOFLOXACINO 750 MG TAB;5.74
202011;2020-11-16 16:24:47;0000010462;METAMIZOL 1G/2 ML - IM/IV (FLEVRAL);9.80
202011;2020-11-16 16:22:40;0000009906;METAMIZOL 1G/2 ML - IM/IV (FEVRALGINE);5.80
202011;2020-11-16 16:17:30;0000010405;OXITOCINA 10 U.I./1ML IM/IV AMP;3.71
202011;2020-11-16 16:09:14;0000009249;GABAPENTINA 300 MG TAB (CSPC);1.27
202011;2020-11-16 16:03:19;0000010499;FUROSEMIDA 20 MG/2 ML AMP (DANY);4.00
202011;2020-11-16 16:03:05;0000006919;FUROSEMIDA 20 MG/2 ML AMP;4.00
202011;2020-11-16 15:33:56;0000010403;MIDAZOLAM 50 MG/10 ML IV;38.96
202011;2020-11-16 12:32:01;0000006422;UNASYN I.V. 1.5 g.;69.70
202011;2020-11-16 12:21:43;0000009110;MOVILAX x 250ML;36.90
202011;2020-11-16 12:14:39;0000007291;PANADOL ANTIGRI.X2 TAB;1.47
202011;2020-11-16 12:14:31;0000007300;PANADOL ADULTO 500MG x 2TAB;1.47
202011;2020-11-16 12:09:03;0000010665;CEFACLOR 500MG (IQ FARMA);10.95
202011;2020-11-16 12:08:41;0000010665;CEFACLOR 500MG (IQ FARMA);10.95
202011;2020-11-16 10:02:12;0000006344;COLUFASE;11.37
202011;2020-11-13 15:43:56;0000006498;PETIDINA CHORHIDRATO 100 MG/2ML;11.48
202011;2020-11-13 15:10:24;0000007708;CABERTRIX 0.5 MG;74.08
202011;2020-11-13 15:09:59;0000007708;CABERTRIX 0.5 MG;30.00
202011;2020-11-13 15:08:40;0000009901;ELECTRORAL 1000 ML ANIS;27.53
202011;2020-11-13 14:37:36;0000008034;TENSYOL 10 MG;7.22
202011;2020-11-13 14:29:11;0000008134;TENSYOL 5MG;6.57
202011;2020-11-13 14:28:28;0000008134;TENSYOL 5MG;6.57
202011;2020-11-13 14:26:11;0000006483;DOLORAL 400 MG;2.10
202011;2020-11-13 12:48:21;0000007897;PENTASA 500MG;13.77
202011;2020-11-13 12:45:18;0000008374;ALCOHOL MEDICINAL 70 x 120 ML;2.46
202011;2020-11-13 12:40:55;0000007726;XARELTO 10MG;20.00
202011;2020-11-13 12:40:39;0000007895;XARELTO 15 MG;22.00
202011;2020-11-13 12:40:22;0000007894;XARELTO 20 mg;24.60
202011;2020-11-13 12:26:40;0000007124;CEFOTAXIMA 1 GR VIAL;19.63
202011;2020-11-13 12:25:30;0000009364;AMOXICLIN 250MG/5ML x 60ML;45.74
202011;2020-11-13 12:21:26;0000006681;ANTALGINA 1G/2 ML;17.93
202011;2020-11-13 12:17:14;0000007246;CEFACLOR 250 MG SUSP. x 75 ML FARMIN.;77.85
202011;2020-11-13 12:14:50;0000009750;CASPOPHARM 70MG (OQ PHARMA);2944.62
202011;2020-11-13 12:14:13;0000009488;CASPOPHARM 50MG (OQ PHARMA);2181.20
202011;2020-11-13 12:12:18;0000006488;BETACREM CREMA 20 G;50.37
202011;2020-11-13 12:10:22;0000006359;BUSCAPINA AMP;19.17
202011;2020-11-13 12:08:38;0000010130;BRONCO PULMIN JBE x 120 ML;43.39
202011;2020-11-13 12:06:46;0000006671;CLORO ALERGAN 2MG/5ML JBE.;51.56
202011;2020-11-13 11:48:14;0000006345;COLUFASE SUSP.;46.32
202011;2020-11-13 11:46:00;0000008274;CORIFAN 2MG/5ML X 120ML;44.96
202011;2020-11-13 11:38:27;0000007234;ERITROMICINA 250MG/5ML SUSP. x 60ML FARMIN.;19.19
202011;2020-11-13 11:29:33;0000007744;DERIVA GEL X 15 GRAMOS;46.17
202011;2020-11-13 11:26:40;0000008333;GINNA TBO X 40G;56.27
202011;2020-11-13 11:22:28;0000007734;GOTABIOTIC CMPTO X 5ML;102.10
202011;2020-11-13 11:21:39;0000007751;GOTABIOTIC PLUS X 5ML;87.50
202011;2020-11-13 11:16:21;0000007898;NEOCORTIPREX 5MG 120ML;34.08
202011;2020-11-13 11:11:39;0000007927;NENISTECIN GOTAS;34.40
202011;2020-11-13 10:52:53;0000007177;MALTOFER 50MG/5ML JBE x 150 ML;82.04
202011;2020-11-13 10:40:11;0000010057;NISTAMUG 100 000 UI/ML SUSP x 12 ML;53.47
202011;2020-11-13 10:32:35;0000007847;MUCOTRIM GOTAS;52.64
202011;2020-11-13 10:30:46;0000007985;NISOFLAM 5 MG;44.93
202011;2020-11-13 10:06:38;0000008252;MUCOSURF FORTE 30MG JBE;32.74
202011;2020-11-13 10:05:55;0000008253;MUCOSURF PEDIAT 15MG FCO;27.39
202011;2020-11-13 10:04:10;0000010355;HEMORRODIL NF x 20 GR;70.48
202011;2020-11-13 10:01:53;0000008057;LINCOPLUS 600 MG;29.88
202011;2020-11-13 09:58:41;0000007868;SULFATO FERROSO JBE;13.12
202011;2020-11-13 09:52:15;0000006997;SULFATO FERROSO 300 MG;0.29
202011;2020-11-13 09:45:55;0000007793;SIMETICONA X C.C. GOTAS;1.18
202011;2020-11-13 09:40:44;0000006618;PROFENID 100 MG IM;29.33
202011;2020-11-13 09:31:10;0000006891;NOVOCORTIL 1% CREMA;76.44
202011;2020-11-12 17:49:04;0000007309;UNIXINE-S X 3.5 G;58.66
202011;2020-11-12 17:46:57;0000008223;OSTEOSYL 150MG TAB  CAJA X 1;301.46
202011;2020-11-12 17:43:37;0000009615;RINOFLU FCO x 20 ML;9.06
202011;2020-11-12 17:41:26;0000009306;CEFALOGEN 1G IV INY;26.69
202011;2020-11-12 17:38:56;0000007285;BELARA X 21;69.90
202011;2020-11-12 17:37:07;0000007548;CIPRODEX UNGTO;119.06
202011;2020-11-12 17:29:51;0000006813;BRONPAX GOTAS x 20 ML;75.76
202011;2020-11-12 17:26:41;0000006865;COLPOTROPHINE CJA x 10 OVULOS;86.20
202011;2020-11-12 17:21:43;0000006442;DICETEL 100 MG.;7.68
202011;2020-11-12 17:19:29;0000006552;DOLOMAX SUSP.60 ML;29.93
202011;2020-11-12 17:14:30;0000007067;FUROXONA FORTE  SUSP 120 CC;100.33
202011;2020-11-12 17:14:13;0000006547;FUROXONA SUSP X 120 CC;70.89
202011;2020-11-12 17:13:51;0000006547;FUROXONA SUSP X 120 CC;100.33
202011;2020-11-12 17:11:14;0000007455;HEDILAR JBE;60.41
202011;2020-11-12 17:07:17;0000010149;LOPIROX LACA PARA U�AS 8 %/80 MG x 4 ML;257.38
202011;2020-11-12 17:02:08;0000007363;LIBBERA GOTAS 15 ML;78.81
202011;2020-11-12 16:58:40;0000007689;TRIAMCINOLONA 0.025% x 60 ML LOCION (IQFARMA);24.52
202011;2020-11-12 16:56:50;0000007005;RESPIBRON INFANTIL 28MG/5ML;58.59
202011;2020-11-12 16:54:28;0000009592;ROXTRIM PEDIATRICO SUSP.;50.64
202011;2020-11-12 16:53:07;0000007803;RINOFLUIMICIL SPRAY X 10ML;66.07
202011;2020-11-12 16:51:16;0000008103;OCTAPLEX 500;2665.00
202011;2020-11-12 16:48:58;0000009399;TRANDATE;959.40
202011;2020-11-12 16:42:04;0000008292;TACROZ FORTE 0.1% POMADA X 10G;77.02
202011;2020-11-12 15:47:29;0000009365;AMOXICLIN 500MG/5ML x 60ML;60.95
202011;2020-11-12 15:25:41;0000006547;FUROXONA SUSP X 120 CC;70.89
202011;2020-11-12 14:43:20;0000007890;FERINJECT 500MG/ML x 10 ML;811.59
202011;2020-11-12 14:35:02;0000007753;CLUVAX CR.VAG.X 20 GR.;81.20
202011;2020-11-12 14:32:53;0000008233;SINFLEMAX COMP P JBE 120ML;28.30
202011;2020-11-12 14:27:48;0000007863;BRILINTA 90 MG;6.41
202011;2020-11-12 14:26:30;0000007659;DURATOCIN 100 MCG X1ML(REFRIG);204.91
202011;2020-11-12 14:24:47;0000007659;DURATOCIN 100 MCG X1ML(REFRIG);204.91
202011;2020-11-12 14:18:26;0000007792;DERIVA -C  GEL X 15 GRAMOS;82.45
202011;2020-11-12 14:16:56;0000007487;LIBBERA D JBE;70.36
202011;2020-11-12 14:12:15;0000008935;MOMETALIV 1% CREMA x 15 G;91.82
202011;2020-11-12 14:11:25;0000008935;MOMETALIV 1% CREMA x 15 G;91.82
202011;2020-11-12 14:09:19;0000007217;TUSILEXIL X 25ML GTAS;47.60
202011;2020-11-12 14:03:22;0000008288;NURECEL 40MG  0.4ML SOL INY;433.78
202011;2020-11-12 14:02:58;0000010401;NURECEL 60MG/0.6ML JER PREC;623.00
202011;2020-11-12 14:02:04;0000009226;NURECEL 80MG 0.4ML INY;683.14
202011;2020-11-12 12:37:05;0000007615;AMIKABIOT 500 MG;70.50
202011;2020-11-12 12:31:46;0000008161;HIZALAB 5MG/5ML JBE;130.87
202011;2020-11-12 11:50:16;0000006399;NORFLEX 60 MG;43.15
202011;2020-11-12 11:48:58;0000009075;DOLITO SUSP. x 60 ML;43.50
202011;2020-11-12 11:45:32;0000009367;MIXEL 500 MG;11.37
202011;2020-11-12 11:40:30;0000006450;ZINNAT 750 mg. x 1 amp.;71.16
202011;2020-11-12 11:35:54;0000006944;CEFALOTINA SODICA 1 MG AMP;15.26
202011;2020-11-12 11:35:13;0000009918;CEFALOTINA SODICA 1 GR AMP (FARMACOLOGICA);15.26
202011;2020-11-12 11:26:47;0000008146;NEXIPRAL 20MG;10.61
202011;2020-11-12 11:25:00;0000007520;SECNIDAZOL 500 MG;4.65
202011;2020-11-12 11:19:14;0000008157;ZITROLAB SUSP FCO X 15 ML;95.35
202011;2020-11-12 11:17:13;0000007393;REDEX PLUS X2 AMP.(ORF/DICL);39.59
202011;2020-11-12 11:15:57;0000007384;DIOXAFLEX CB PLUS;3.51
202011;2020-11-12 11:14:30;0000007737;AVODART 0.5 MG;7.97
202011;2020-11-12 11:12:27;0000009413;AMOXICLIN DUO RESP. TAB;3.50
202011;2020-11-12 11:08:03;0000007432;ORFENADRINA TAB FARMIN.;2.06
202011;2020-11-12 11:05:53;0000006582;TRI-AERO OM  CAP;1.68
202011;2020-11-12 11:03:08;0000007590;TERBINAFINA 250MG TAB. GENFAR;4.14
202011;2020-11-12 11:00:51;0000007272;ERITROMICINA 500 MG;1.62
202011;2020-11-12 10:58:23;0000007884;PARACETAMOL X C.C. GOTAS;1.88
202011;2020-11-12 10:55:40;0000006807;DORMEX 7.5;8.64
202011;2020-11-12 10:53:56;0000007641;TRICONIDAZOL FORTE;46.34
202011;2020-11-12 10:45:46;0000008314;SYSTALAN ULTRA 0.4%;90.52
202011;2020-11-12 10:41:37;0000006764;DOSTINEX 0.5 MG TABLETA;32.63
202011;2020-11-12 10:21:37;0000008187;ROXIME 500MG TAB;23.99
202011;2020-11-12 10:20:47;0000008061;CLINDESS 100  MG OVU.;23.99
202011;2020-11-12 10:19:09;0000008061;CLINDESS 100  MG OVU.;24.17
202011;2020-11-12 10:17:54;0000008318;FENOBRAT 160MG;11.89
202011;2020-11-12 10:15:50;0000008142;LABOXICAM 15MG;3.21
202011;2020-11-12 10:13:58;0000007485;LIBBERA D TAB;6.34
202011;2020-11-12 09:50:30;0000006761;PROVERA 5 mg  TAB;2.03
202011;2020-11-12 09:40:47;0000006977;FLUNARIZINA 10 MG;2.00
202011;2020-11-12 09:38:27;0000008212;FORMILAB 850 MG TAB;3.71
202011;2020-11-12 09:36:44;0000008212;FORMILAB 850 MG TAB;3.71
202011;2020-11-12 09:33:59;0000007107;GLUCOPHAGE 850 MG;4.14
202011;2020-11-12 09:32:18;0000008060;CLARIMED 500 MG;23.44
202011;2020-11-12 09:28:30;0000006581;DOXIUM 500MG. CAP;5.88
202011;2020-11-12 09:26:39;0000008147;NEXIPRAL 40MG;11.58
202011;2020-11-11 17:53:09;0000010952;MIDAZOLAM 50 MG/10 ML IV (NORMOM);82.00
202011;2020-11-11 17:44:05;0000010951;MIDAZOLAM 5 MG/ 5ML IM/IV (NORMON);32.80
202011;2020-11-11 16:59:43;0000007590;TERBINAFINA 250MG TAB. GENFAR;4.56
202011;2020-11-11 16:55:41;0000009049;PLENICA 75 MG;7.55
202011;2020-11-11 16:20:51;0000010028;CELECOXIB 200 MG (PORTUGAL);1.64
202011;2020-11-11 16:20:26;0000007055;CELECOXIB 200 MG;1.59
202011;2020-11-11 16:16:42;0000009082;DOBEXILAB 500MG. CAP;3.98
202011;2020-11-11 14:55:58;0000006942;CEFTRIAXONA 1 GR IV VIAL;20.72
202011;2020-11-11 14:54:41;0000006942;CEFTRIAXONA 1 GR IV VIAL;20.72
202011;2020-11-11 13:22:21;0000009308;EPINEFRINA 1 MG/1 ML AMP;4.58
202011;2020-11-11 12:42:55;0000010678;DEXCORTIL 4MG x 2ML AMP (DANY);11.48
202011;2020-11-11 12:02:55;0000007083;DOLOFARMALAN FORTE;2.46
202011;2020-11-11 11:27:24;0000010656;ENOXAPARINA 60 MG/0.06 ML INY (MEDIFARMA);621.60
202011;2020-11-11 11:21:35;0000010500;PIPERACILINA 4 MG + TAZOBACTAM 0.5 MG VIAL (NORTH);163.59
202011;2020-11-11 11:18:19;0000010500;PIPERACILINA 4 MG + TAZOBACTAM 0.5 MG VIAL (NORTH);163.59
202011;2020-11-11 10:48:38;0000006926;DEXAMETASONA 4MG X 2ML AMP;2.75
202011;2020-11-11 10:42:01;0000010454;FENTANILO 0.05 MG x 10 ML (BIOSANO);42.80
202011;2020-11-11 10:40:00;0000010454;FENTANILO 0.05 MG x 10 ML (BIOSANO);42.80
202011;2020-11-11 10:36:24;0000007190;TRAMADOL 100MG/2ML;11.99
202011;2020-11-11 10:33:03;0000010381;REUMAQUIN 400 MG TAB;8.02
202011;2020-11-11 10:29:34;0000008304;ROCSUR 50MG/5ML VIAL;147.99
202011;2020-11-11 10:29:12;0000008304;ROCSUR 50MG/5ML VIAL;147.99
202011;2020-11-11 10:15:36;0000009916;DEXAMETASONA 4MG X 2ML AMP (LUSA);3.34
202011;2020-11-11 10:10:16;0000010526;PARACETAMOL 500 MG TAB (JPS);0.70
202011;2020-11-10 15:43:33;0000010915;RISPERIDONA 2 MG TAB. (AC FARMA);9.08
202011;2020-11-10 14:57:26;0000010850;BACTRAXOLE FORTE  800/160 MG TAB. (OQ PHARMA);4.00
202011;2020-11-10 11:03:15;0000007336;ULTIVA 5 MG;185.40
202011;2020-11-10 10:43:58;0000010162;PANTOMARK 40 MG TAB;6.86
202011;2020-11-10 10:42:54;0000008335;PERCOF JBE X 120ML;49.43
202011;2020-11-10 10:42:26;0000008175;RINOVAL SUSP NASAL X 120;120.42
202011;2020-11-10 10:42:01;0000006645;ATURAL 150 MG TAB;2.03
202011;2020-11-10 10:41:06;0000006667;ALDACTONE 100 MG TAB;5.07
202011;2020-11-10 10:40:49;0000006332;ALCAINE;106.30
202011;2020-11-10 10:40:26;0000006476;ALERGICAL SF TAB;3.27
202011;2020-11-10 10:37:49;0000007549;CALCIBONNATAL X 30;88.57
202011;2020-11-10 10:34:54;0000008154;ALERGILAB JBE;48.36
202011;2020-11-10 10:34:15;0000006744;EVACUOL PEDIATRICO;57.25
202011;2020-11-10 10:33:46;0000007193;FLUIMICIL JBE;55.97
202011;2020-11-10 10:32:51;0000007024;FAMIDAL CREMA 60 G.;109.67
202011;2020-11-10 10:31:19;0000007014;DIOVAN 160 MG;13.63
202011;2020-11-10 10:30:41;0000010045;FLUTICASONA 50 MCG x 200 DOSIS (PHARMAGEN);196.30
202011;2020-11-10 10:30:09;0000007237;ENSURE NEXT 900G;123.26
202011;2020-11-10 10:29:39;0000008269;DOLO-BENALGIN AMP;30.88
202011;2020-11-10 10:29:19;0000007262;DYNASTAT IM/IV 40 MG;37.50
202011;2020-11-10 10:28:33;0000006320;GLUCERNA X 237 ML;13.27
202011;2020-11-10 10:13:04;0000007597;MICARDIS PLUS 80/25 MG;10.55
202011;2020-11-10 10:12:47;0000007330;GRAVOL GOTAS;48.53
202011;2020-11-10 10:12:23;0000007467;MOMETASONA CREMA 15 G;39.89
202011;2020-11-10 10:12:03;0000007947;TERRAMISOL-A;28.31
202011;2020-11-10 10:11:35;0000009447;SINFLEMAX COMP. ADULTO JBE.;33.45
202011;2020-11-10 10:10:53;0000006439;TRAMAL GOTAS;74.21
202011;2020-11-10 10:10:28;0000006724;VALPAKINE 500 MG TAB;5.43
202011;2020-11-10 10:09:22;0000008073;TOBRAZOL DX X 5ML;118.20
202011;2020-11-10 10:08:58;0000006417;SUP.GLICERINA ADULTOS;1.08
202011;2020-11-10 10:06:39;0000007098;ACICLOVIR UNGTO OFTA.;89.18
202011;2020-11-10 10:06:21;0000006335;ALCAINE C.C.;7.08
202011;2020-11-10 10:05:43;0000006579;AEROM 100MG/ML GOTAS x 15 ML;29.13
202011;2020-11-10 10:03:30;0000007188;CEFACROL IM 1G;181.58
202011;2020-11-10 10:03:09;0000007245;CLARITROMICINA 250 MG/5ML x 50ML FARMIN.;77.21
202011;2020-11-10 10:02:42;0000006477;ALERGICAL SF GOTAS;44.80
202011;2020-11-10 10:02:15;0000008332;CEFALOGEN 1G IM INY;20.71
202011;2020-11-10 10:01:34;0000007637;CLORINCORT -P;57.90
202011;2020-11-10 10:00:25;0000006814;DOLNIX S.L. 10 MG;14.10
202011;2020-11-10 09:58:52;0000009317;FLOSARTAN 16MG;11.95
202011;2020-11-10 09:58:29;0000010029;CLORFENAMINA 2 MG/5 ML x 60 ML JBE (PORTUGAL);10.72
202011;2020-11-10 09:58:07;0000006374;FENOBARBITAL 200MG/2ML (PHARMAGEN);26.39
202011;2020-11-10 09:57:43;0000009962;FENOBARBITAL 200MG/2ML (LUSA);26.38
202011;2020-11-10 09:43:38;0000010124;FLAMOALIV CREMA x 20 GR (NATURGEN);23.59
202011;2020-11-10 09:42:34;0000010655;ENOXAPARINA 40 MG/0.4 ML INY (MEDIFARMA);479.86
202011;2020-11-10 09:28:06;0000010068;MEMANTINA 10 MG TAB;3.64
202011;2020-11-10 09:27:17;0000006877;GLICINA 1.5% X 3000;77.90
202011;2020-11-10 09:26:03;0000006877;GLICINA 1.5% X 3000;77.90
202011;2020-11-10 09:25:02;0000010759;TREXOL 50 MG / 2 ML AMP ( METOTREXATO);56.05
202011;2020-11-10 09:24:33;0000010759;TREXOL 50 MG / 2 ML AMP ( METOTREXATO);56.05
202011;2020-11-10 09:22:23;0000006585;MOVIFLEX  SPRAY 50ML.;82.24
202011;2020-11-10 09:19:31;0000007484;AMOXIDAL DUO RESP. TAB;3.32
202011;2020-11-10 09:18:15;0000007373;BETALOC ZOC 100 MG;7.31
202011;2020-11-10 09:16:21;0000009092;CEFALEXINA 500 MG FARMIN.;4.11
202011;2020-11-10 09:13:53;0000010000;MIDAZOLAM 5 MG/ 5ML IM/IV (MEDIFARMA);25.25
202011;2020-11-10 09:11:55;0000006535;AB BRONCOL 1200;89.97
202011;2020-11-10 09:09:36;0000008229;CLENBUVENT EXPECT JB 120ML;43.14
202011;2020-11-10 09:07:30;0000009043;CICLOFOSFAMIDA 1G;152.57
202011;2020-11-10 08:57:51;0000007693;CLORFENAMINA 2 MG/5 ML x 120 ML JBE;9.51
202011;2020-11-10 08:57:31;0000007693;CLORFENAMINA 2 MG/5 ML x 120 ML JBE;9.51
202011;2020-11-09 18:02:53;0000009052;AMOXICLIN DUO 750MG/5ML x 70ML JBE;53.43
202011;2020-11-09 18:02:24;0000007769;BIOGAIA X 5ML;88.01
202011;2020-11-09 17:58:58;0000010184;DON GRIPPA TAB;0.90
202011;2020-11-09 17:54:49;0000007092;ARCOXIA 90 MG;10.58
202011;2020-11-09 17:17:21;0000008077;DICLOPTIC 0.1% X 5ML;49.08
202011;2020-11-09 17:12:50;0000006889;CORTIFLEX CREMA;43.89
202011;2020-11-09 17:11:18;0000007355;DESTOLIT CREMA 30 G;44.19
202011;2020-11-09 17:05:46;0000007789;ERITROPOYETINA 4000 UI/ml;255.20
202011;2020-11-09 16:49:27;0000010396;AZITROMICINA 500 MG TAB (ZITYLOR);33.78
202011;2020-11-09 16:24:36;0000007286;ENOXAPARINA 40 MG/0.4 ML (CLENOX);479.86
202011;2020-11-09 16:23:45;0000007287;ENOXAPARINA 60 MG;641.71
202011;2020-11-09 16:12:07;0000007730;FLUTOX 10MG/5ML X 120 ML;46.96
202011;2020-11-09 16:10:35;0000007102;MICARDIS 80MG;10.55
202011;2020-11-09 16:09:27;0000008251;MEGATOB 5ML GTA OFT;70.08
202011;2020-11-09 16:06:00;0000006555;ISODINE SOLUCION X 60 ML;39.80
202011;2020-11-09 16:04:03;0000006490;INFECTRIM FORTE TABLETAS;4.33
202011;2020-11-09 16:01:50;0000007876;MILPAX X 360 ML;79.86
202011;2020-11-09 15:59:41;0000007029;HISALER-D GOTAS;37.01
202011;2020-11-09 15:57:50;0000009412;MIXEL SUSP. x 60 ML;65.95
202011;2020-11-09 15:56:18;0000010651;KEPPRA 100 MG x 300 ML SOLUCION;295.34
202011;2020-11-09 15:52:47;0000006392;SOMAZINA 500 MG;22.27
202011;2020-11-09 15:47:36;0000006392;SOMAZINA 500 MG;22.27
202011;2020-11-09 15:45:45;0000006733;PLAVIX 75 MG;19.96
202011;2020-11-09 15:44:04;0000008289;NURECEL 60MG 0.4ML INY;623.00
202011;2020-11-09 15:38:39;0000008072;TOBRAZOL 0.3% X 5 ML;87.25
202011;2020-11-09 15:36:39;0000007916;RYNAT D GOTAS  15 ML;39.26
202011;2020-11-09 15:34:35;0000007930;OLOPAK 0.2 % X 5 ML;133.05
202011;2020-11-09 15:31:52;0000006495;INDERAL 10 mg.  TAB;0.99
202011;2020-11-09 15:30:42;0000009577;KENAFRENT 0.025% CREMA TUBO x 60G;44.93
202011;2020-11-09 15:27:41;0000007652;GYNO DEXACORT PLUS X 1 OV.;9.42
202011;2020-11-09 15:19:10;0000007652;GYNO DEXACORT PLUS X 1 OV.;4.24
202011;2020-11-09 15:17:10;0000007165;NULYTELY  C/SABOR CEREZA;52.25
202011;2020-11-09 15:12:49;0000007827;UROGLICIN INY 3000ML;94.46
202011;2020-11-09 15:10:14;0000009174;TERBINAFINA CREMA PORTUGAL;33.34
202011;2020-11-09 15:05:20;0000007079;CALCIBONE D X 30;95.92
